ticket_id,customer_id,region,channel,category,priority,agent_id,created_date,resolved_date,first_response_time_hours,resolution_time_hours,csat_score,status,sla_breached
TKT001721,CUST_051,North,Phone,Delivery Delay,Low,AGENT_02,2026-05-14,2026-05-18,1.3,,3,Resolved,Yes
TKT000032,CUST_087,South,Chat,Account Access,High,AGENT_12,2026-02-10,,3.3,14.0,4,Resolved,Yes
TKT002372,CUST_039,North,Chat,Delivery Delay,Medium,AGENT_14,2026-03-07,2026-03-08,7.5,47.5,4,Resolved,Yes
TKT003196,CUST_013,South,Portal,Account Access,Low,AGENT_14,2026-01-29,2026-01-29,17.0,23.3,2,Closed,No
TKT004516,CUST_054,Central,Phone,Billing,Low,AGENT_14,2026-04-14,2026-04-20,24.6,,4,Resolved,Yes
TKT004404,CUST_101,North,Chat,Billing,Medium,AGENT_12,2026-01-13,2026-01-15,2.3,67.4,2,Resolved,Yes
TKT000290,CUST_036,East,Chat,Damaged Goods,Medium,AGENT_08,2026-01-27,,21.1,,,Open,No
TKT001322,CUST_062,North,Email,Account Access,Low,AGENT_08,2026-03-26,,33.3,,,Open,No
TKT003823,CUST_059,Central,Phone,Delivery Delay,Low,AGENT_13,2026-04-21,,12.0,,,Open,No
TKT004127,CUST_122,West,Email,Billing,Medium,AGENT_13,2026-04-07,,4.9,66.1,5,Resolved,Yes
TKT001884,CUST_019,East,Chat,Account Access,Medium,AGENT_05,2026-01-25,2026-01-26,15.6,34.9,2,Resolved,No
TKT003999,CUST_101,West,Email,Account Access,Medium,AGENT_09,2026-02-28,2026-03-01,17.2,30.3,4,Resolved,No
TKT002365,CUST_061,Central,Chat,Billing,Low,AGENT_01,2026-02-28,2026-03-04,41.0,116.6,5,Resolved,Yes
TKT002704,CUST_054,East,Chat,Account Access,Low,AGENT_11,2026-02-24,2026-03-01,5.3,132.4,3,Resolved,Yes
TKT003748,CUST_097,East,Email,Billing,Critical,AGENT_01,2026-04-26,2026-04-26,1.0,6.8,4,Resolved,Yes
TKT000379,CUST_040,Central,Chat,Delivery Delay,Critical,AGENT_09,2026-02-22,,1.4,6.5,4,Resolved,Yes
TKT000579,CUST_068,South,Email,Delivery Delay,High,AGENT_08,2026-01-10,2026-01-10,5.5,8.8,5,Resolved,No
TKT004768,CUST_084,South,Portal,Billing,High,AGENT_15,2026-02-15,2026-02-15,0.8,21.4,3,Resolved,Yes
TKT001937,CUST_092,North,Chat,Delivery Delay,High,AGENT_10,,2026-06-15,1.5,7.1,5,Resolved,No
TKT003587,CUST_027,East,Chat,Billing,Medium,AGENT_01,2026-04-01,2026-04-02,2.9,32.6,3,Resolved,No
TKT000392,CUST_116,West,Portal,Damaged Goods,Low,AGENT_04,2026-06-18,2026-06-22,30.7,97.5,3,Resolved,Yes
TKT004974,CUST_101,Central,Phone,Other,Medium,AGENT_15,2026-02-17,2026-02-19,2.8,,4,Resolved,Yes
TKT000593,CUST_138,South,Chat,Damaged Goods,Low,AGENT_04,2026-05-28,2026-05-31,46.7,87.3,5,Resolved,Yes
TKT003815,CUST_016,East,Email,Other,Low,AGENT_12,2026-06-27,2026-06-29,32.1,65.7,5,Resolved,No
TKT004029,CUST_065,Central,Chat,Billing,High,AGENT_15,2026-03-28,,4.9,,,Open,No
TKT001481,CUST_025,South,Email,Billing,Critical,AGENT_10,2026-01-24,2026-01-24,0.6,3.7,4,Resolved,No
TKT004896,CUST_117,South,Email,Other,Medium,AGENT_13,2026-05-10,2026-05-10,2.8,16.6,4,Resolved,No
TKT000517,CUST_019,West,Email,Delivery Delay,Low,AGENT_13,2026-03-21,2026-03-27,28.2,149.3,2,Resolved,Yes
TKT004399,CUST_016,Central,Portal,Delivery Delay,Medium,AGENT_09,2026-05-28,2026-05-31,1.9,72.5,5,Resolved,Yes
TKT003712,CUST_145,South,Chat,Other,Critical,AGENT_07,2026-05-21,2026-05-24,2.0,85.2,5,Closed,Yes
TKT000835,CUST_056,West,Email,Delivery Delay,Medium,AGENT_11,2026-04-03,2026-04-04,11.5,38.8,4,Resolved,Yes
TKT001933,CUST_139,North,Email,Delivery Delay,High,AGENT_09,2026-04-21,2026-04-21,1.0,9.4,5,Resolved,No
TKT001900,CUST_004,Central,Email,Billing,Low,AGENT_11,2026-05-28,2026-05-31,16.4,75.8,2,Resolved,Yes
TKT003405,CUST_065,East,Portal,Delivery Delay,Medium,AGENT_10,2026-06-22,,8.0,,,Open,No
TKT004960,CUST_125,West,Phone,Damaged Goods,High,AGENT_04,2026-04-01,2026-04-02,6.3,,5,Resolved,Yes
TKT003599,CUST_067,West,Chat,Delivery Delay,Low,AGENT_05,2026-05-26,,33.5,,,Open,No
TKT001490,CUST_021,North,Email,Account Access,High,AGENT_12,2026-06-27,2026-06-28,7.0,25.7,4,Resolved,Yes
TKT001810,CUST_140,North,Phone,Billing,Low,AGENT_12,2026-05-29,2026-06-03,34.5,140.3,2,Resolved,Yes
TKT003315,CUST_037,South,Email,Account Access,Low,AGENT_01,2026-05-19,,9.2,,,Open,No
TKT001283,CUST_061,South,Email,Damaged Goods,Critical,AGENT_11,2026-06-11,2026-06-11,1.8,6.5,3,Resolved,Yes
TKT004286,CUST_146,South,Email,Damaged Goods,Low,AGENT_10,2026-05-27,2026-06-01,24.1,129.6,5,Resolved,Yes
TKT001232,CUST_118,West,Chat,Other,Medium,AGENT_10,2026-02-09,2026-02-10,7.2,28.0,,Reopened,No
TKT000878,CUST_124,North,Chat,Billing,Low,AGENT_04,2026-05-23,2026-05-25,36.7,67.4,5,Resolved,No
TKT004262,CUST_132,East,Phone,Delivery Delay,High,AGENT_12,2026-05-24,2026-05-24,4.2,,5,Resolved,Yes
TKT003830,CUST_137,East,Email,Account Access,Medium,AGENT_05,2026-05-07,,9.6,,,Open,No
TKT003967,CUST_045,South,Chat,Account Access,Critical,AGENT_13,2026-04-04,,1.2,6.2,3,Resolved,Yes
TKT004214,CUST_130,South,Phone,Billing,High,AGENT_04,2026-06-22,2026-06-22,1.9,,2,Closed,Yes
TKT004164,CUST_069,West,Chat,Account Access,High,AGENT_07,2026-04-01,2026-04-13,6.2,289.5,4,Resolved,Yes
TKT002880,CUST_110,North,Email,Delivery Delay,Medium,AGENT_05,2026-02-20,2026-02-22,18.2,63.6,5,Resolved,Yes
TKT003472,CUST_077,West,Email,Delivery Delay,Medium,AGENT_03,2026-01-18,2026-01-21,10.3,82.3,5,Resolved,Yes
TKT003923,CUST_091,Central,Phone,Billing,Medium,AGENT_14,2026-01-02,,4.9,,,Reopened,No
TKT000241,CUST_137,North,Portal,Delivery Delay,Medium,AGENT_08,2026-06-30,2026-07-01,10.9,34.0,5,Resolved,No
TKT001407,CUST_031,Central,Email,Billing,Medium,AGENT_02,2026-05-10,2026-05-11,0.7,37.5,3,Resolved,Yes
TKT000741,CUST_068,North,Phone,Billing,Low,AGENT_05,2026-05-31,2026-06-03,25.7,,5,Resolved,Yes
TKT003531,CUST_139,South,Email,Billing,Low,AGENT_10,2026-03-01,2026-03-06,29.5,133.7,4,Resolved,Yes
TKT001908,CUST_073,Central,Email,Damaged Goods,Medium,AGENT_12,2026-06-14,2026-06-17,20.5,86.5,5,Resolved,Yes
TKT004503,CUST_126,Central,Phone,Delivery Delay,Critical,AGENT_10,2026-04-14,2026-04-14,1.8,,4,Resolved,Yes
TKT000645,CUST_128,West,Email,Billing,Medium,AGENT_12,2026-06-28,2026-06-30,20.8,57.4,4,Resolved,Yes
TKT001094,CUST_130,South,Chat,Billing,High,AGENT_14,2026-06-13,2026-06-13,5.5,12.0,,Reopened,No
TKT002536,CUST_036,Central,Email,Billing,High,AGENT_04,2026-06-20,2026-06-20,4.5,19.1,5,Resolved,Yes
TKT003251,CUST_137,West,Email,Account Access,Medium,AGENT_10,2026-01-17,2026-01-18,7.3,42.0,4,Resolved,Yes
TKT002717,CUST_009,Central,Portal,Billing,High,AGENT_09,2026-04-22,2026-04-23,6.0,25.7,3,Resolved,Yes
TKT002130,CUST_041,Central,Portal,Delivery Delay,Low,AGENT_09,2026-03-09,,10.1,,,Open,No
TKT003234,CUST_084,East,Chat,Other,Low,AGENT_05,2026-04-06,2026-04-10,39.2,96.9,5,Resolved,Yes
TKT002375,CUST_067,Central,Portal,Account Access,Critical,AGENT_05,2026-04-17,2026-04-17,1.6,4.9,3,Resolved,Yes
TKT002591,CUST_122,West,Chat,Damaged Goods,Medium,AGENT_09,2026-04-13,,3.5,8.8,3,Resolved,No
TKT003573,CUST_083,West,Chat,Billing,High,AGENT_04,2026-06-04,,4.7,,,Open,No
TKT002042,CUST_127,East,Email,Account Access,High,AGENT_03,2026-05-13,2026-05-13,1.6,17.7,5,Resolved,Yes
TKT003375,CUST_013,West,Email,Account Access,Medium,AGENT_15,2026-03-04,2026-03-06,24.0,53.6,3,Resolved,Yes
TKT001375,CUST_149,Central,Chat,Account Access,Critical,AGENT_02,2026-05-04,,0.6,,,Open,No
TKT004196,CUST_055,West,Phone,Billing,Low,AGENT_01,2026-01-28,,27.1,,,Open,No
TKT000613,CUST_056,East,Email,Account Access,Medium,AGENT_12,2026-06-13,2026-06-16,10.1,78.9,5,Resolved,Yes
TKT004321,CUST_133,South,Chat,Damaged Goods,Medium,AGENT_05,2026-04-09,2026-04-09,10.1,19.8,4,Closed,No
TKT002450,CUST_046,West,Email,Billing,Critical,AGENT_10,2026-03-24,,0.7,,,Open,No
TKT002352,CUST_094,North,Chat,Other,High,AGENT_05,2026-01-30,2026-01-31,7.7,24.3,,Reopened,Yes
TKT001314,CUST_009,North,Email,Delivery Delay,Critical,AGENT_08,2026-02-08,,1.9,-13.0,4,Resolved,Yes
TKT001442,CUST_029,North,Chat,Damaged Goods,Critical,AGENT_04,2026-06-07,2026-06-07,0.7,6.6,5,Resolved,Yes
TKT004968,CUST_128,North,Chat,Billing,High,AGENT_15,2026-05-15,,3.1,20.8,3,Resolved,Yes
TKT000406,CUST_087,West,Email,Other,Medium,AGENT_05,2026-06-02,,15.5,,,Open,No
TKT001131,CUST_106,Central,Chat,Account Access,Low,AGENT_05,2026-05-25,,47.6,165.6,5,Resolved,Yes
TKT002610,CUST_096,West,Portal,Delivery Delay,Low,AGENT_04,2026-06-03,2026-06-04,8.3,25.0,4,Resolved,No
TKT002971,CUST_035,West,Email,Billing,Medium,AGENT_13,2026-03-09,2026-03-10,6.0,45.4,2,Resolved,Yes
TKT002326,CUST_055,South,Portal,Delivery Delay,Medium,AGENT_13,2026-03-12,2026-03-14,15.5,66.0,5,Resolved,Yes
TKT001855,CUST_146,West,Chat,Billing,High,AGENT_13,2026-01-21,,7.7,,,Open,No
TKT004193,CUST_133,South,Chat,Delivery Delay,High,AGENT_10,2026-03-27,2026-03-27,5.5,19.7,4,Resolved,Yes
TKT002454,CUST_145,East,Portal,Account Access,High,AGENT_10,2026-04-27,2026-04-27,6.5,23.2,4,Resolved,Yes
TKT003756,CUST_092,West,Email,Account Access,Low,AGENT_11,2026-04-19,,16.2,112.4,5,Resolved,Yes
TKT002449,CUST_121,East,Portal,Delivery Delay,High,AGENT_15,2026-06-20,2026-06-20,1.1,5.3,,Reopened,No
TKT002090,CUST_112,South,Chat,Other,Low,AGENT_13,2026-05-27,2026-06-01,38.5,129.4,5,Resolved,Yes
TKT001096,CUST_088,Central,Chat,Account Access,Critical,AGENT_09,2026-05-25,,0.7,2.9,4,Resolved,No
TKT003924,CUST_105,North,Phone,Delivery Delay,Critical,AGENT_03,2026-05-04,2026-05-04,1.9,,5,Closed,Yes
TKT000107,CUST_121,West,Email,Delivery Delay,Medium,AGENT_14,2026-02-15,2026-02-17,11.3,68.5,5,Resolved,Yes
TKT002496,CUST_078,East,Email,Billing,High,AGENT_06,2026-05-03,2026-05-03,7.7,14.8,,Reopened,Yes
TKT001876,CUST_062,North,Email,Billing,High,AGENT_04,2026-02-25,,4.2,24.2,4,Resolved,Yes
TKT000358,CUST_018,North,Email,Billing,High,AGENT_11,2026-01-25,2026-01-25,5.9,23.4,5,Closed,Yes
TKT004500,CUST_102,Central,Email,Billing,Medium,AGENT_01,2026-06-27,2026-06-28,5.0,47.0,4,Resolved,Yes
TKT001598,CUST_083,North,Chat,Account Access,Low,AGENT_07,2026-02-25,2026-04-03,10.3,910.2,,Reopened,Yes
TKT002140,CUST_129,North,Phone,Billing,Low,AGENT_14,2026-04-17,,20.5,,3,Resolved,No
TKT003176,CUST_138,South,Email,Delivery Delay,Medium,AGENT_14,2026-01-18,2026-01-19,13.4,45.4,5,Closed,Yes
TKT001859,CUST_128,East,Email,Billing,Low,AGENT_11,2026-01-06,2026-01-07,19.0,45.6,5,Resolved,No
TKT002824,CUST_047,East,Email,Delivery Delay,Low,AGENT_02,2026-04-07,2026-04-11,4.9,108.6,3,Resolved,Yes
TKT002705,CUST_062,South,Phone,Account Access,Medium,AGENT_05,2026-01-01,2026-01-02,10.6,,5,Resolved,No
TKT002204,CUST_142,South,Email,Other,Low,AGENT_02,2026-01-26,2026-01-28,43.8,70.2,,Reopened,No
TKT002826,CUST_027,South,Email,Billing,Low,AGENT_15,2026-03-30,2026-04-01,33.2,63.4,5,Resolved,No
TKT004385,CUST_047,North,Phone,Billing,Low,AGENT_05,2026-04-02,2026-04-03,3.8,35.9,,Reopened,No
TKT002022,CUST_078,East,Email,Billing,Low,AGENT_08,2026-04-08,2026-04-09,32.5,38.2,5,Resolved,No
TKT004076,CUST_055,Central,Email,Delivery Delay,Low,AGENT_11,2026-03-05,2026-03-10,42.1,139.2,5,Resolved,Yes
TKT000036,CUST_037,North,Email,Billing,High,AGENT_01,2026-06-04,2026-06-04,5.4,7.9,4,Resolved,No
TKT003505,CUST_129,South,Chat,Other,Low,AGENT_06,2026-06-22,2026-06-24,8.6,65.5,2,Resolved,No
TKT002266,CUST_009,West,Chat,Other,Medium,AGENT_01,2026-05-19,,16.5,,,Open,No
TKT001038,CUST_023,West,Email,Delivery Delay,Medium,AGENT_02,2026-01-26,2026-01-27,7.2,25.0,3,Resolved,No
TKT002231,CUST_102,North,Chat,Other,Medium,AGENT_15,2026-03-09,2026-03-10,1.9,45.6,3,Resolved,Yes
TKT004721,CUST_143,North,Email,Delivery Delay,Low,AGENT_07,2026-04-28,,33.1,,,Open,No
TKT002295,CUST_010,East,Phone,Delivery Delay,Medium,AGENT_10,2026-03-21,,11.4,,1,Resolved,Yes
TKT000263,CUST_085,North,Email,Account Access,High,AGENT_15,2026-03-05,2026-03-05,2.4,18.3,5,Resolved,Yes
TKT003219,CUST_022,South,Chat,Damaged Goods,Low,AGENT_01,2026-06-27,2026-07-02,38.2,124.9,3,Closed,Yes
TKT004515,CUST_115,West,Chat,Billing,Medium,AGENT_14,2026-04-27,2026-04-29,10.4,63.9,4,Closed,Yes
TKT004916,CUST_082,North,Email,Delivery Delay,High,AGENT_08,2026-04-28,2026-04-28,2.6,16.2,5,Closed,Yes
TKT002756,CUST_145,South,Email,Delivery Delay,Low,AGENT_03,2026-06-18,2026-06-21,13.5,82.5,4,Closed,Yes
TKT004357,CUST_028,West,Chat,Delivery Delay,Critical,AGENT_01,2026-04-06,2026-04-06,1.6,5.5,4,Resolved,Yes
TKT000968,CUST_019,South,Phone,Other,Low,AGENT_07,2026-02-08,2026-03-04,19.4,,3,Closed,Yes
TKT001415,CUST_003,North,Email,Damaged Goods,Low,AGENT_01,2026-04-03,2026-04-07,13.8,119.9,5,Resolved,Yes
TKT004456,CUST_021,West,Email,Damaged Goods,High,AGENT_11,2026-03-22,2026-03-22,5.3,10.8,5,Resolved,No
TKT000927,CUST_038,East,Chat,Delivery Delay,Medium,AGENT_07,2026-01-20,2026-02-08,23.4,462.7,3,Resolved,Yes
TKT004309,CUST_123,East,Chat,Billing,High,AGENT_12,2026-03-06,2026-03-06,2.8,20.2,4,Resolved,Yes
TKT000585,CUST_067,East,Chat,Billing,High,AGENT_06,2026-02-20,2026-02-20,1.6,20.8,5,Resolved,Yes
TKT000628,CUST_081,East,Phone,Billing,High,AGENT_06,2026-01-25,2026-01-25,0.6,,2,Resolved,Yes
TKT003798,CUST_050,North,Phone,Account Access,Medium,AGENT_13,2026-06-04,2026-06-06,15.5,,5,Resolved,Yes
TKT001546,CUST_063,East,Chat,Delivery Delay,High,AGENT_14,2026-01-07,2026-01-07,6.2,16.1,3,Resolved,Yes
TKT003935,CUST_100,South,Phone,Delivery Delay,Medium,AGENT_15,2026-05-08,,0.6,,,Open,No
TKT002915,CUST_085,Central,Chat,Damaged Goods,Low,AGENT_02,2026-02-09,2026-02-15,9.8,152.0,5,Resolved,Yes
TKT003468,CUST_036,South,Portal,Delivery Delay,Low,AGENT_05,2026-04-03,2026-04-09,24.7,159.9,4,Resolved,Yes
TKT004409,CUST_023,East,Email,Other,High,AGENT_13,2026-05-10,2026-05-10,2.2,12.3,5,Closed,Yes
TKT001928,CUST_143,West,Phone,Delivery Delay,Low,AGENT_07,2026-02-02,,17.4,,,Open,No
TKT004225,CUST_097,South,Email,Billing,Low,AGENT_05,2026-02-05,,47.2,163.5,,Reopened,Yes
TKT003036,CUST_001,South,Email,Delivery Delay,Low,AGENT_01,2026-01-01,2026-01-06,23.9,123.8,5,Resolved,Yes
TKT002894,CUST_100,North,Portal,Billing,Medium,AGENT_07,2026-04-28,2026-05-06,10.5,200.5,4,Closed,Yes
TKT002750,CUST_145,East,Phone,Billing,Medium,AGENT_01,2026-01-28,2026-01-30,1.9,,4,Resolved,Yes
TKT000826,CUST_109,North,Chat,Damaged Goods,Medium,AGENT_12,2026-06-10,,5.7,,,Open,No
TKT004223,CUST_133,West,Portal,Delivery Delay,Medium,AGENT_12,2026-04-18,2026-04-19,19.0,37.2,5,Resolved,Yes
TKT000250,CUST_022,West,Email,Delivery Delay,Medium,AGENT_06,2026-04-10,,20.6,,,Open,No
TKT003432,CUST_091,North,Portal,Other,High,AGENT_12,2026-03-05,2026-03-05,6.0,-10.5,1,Resolved,Yes
TKT002350,CUST_111,South,Email,Billing,Medium,AGENT_05,2026-06-19,2026-06-20,2.9,40.8,,Reopened,Yes
TKT002629,CUST_134,West,Email,Account Access,Medium,AGENT_04,2026-06-03,,16.9,35.3,5,Closed,No
TKT000970,CUST_023,West,Phone,Damaged Goods,Medium,AGENT_03,2026-05-05,2026-05-08,16.2,,3,Resolved,Yes
TKT000398,CUST_149,East,Email,Other,Low,AGENT_09,2026-01-09,,27.1,94.3,4,Resolved,Yes
TKT002338,CUST_012,Central,Email,Billing,Low,AGENT_12,2026-04-04,2026-04-09,7.1,137.4,5,Resolved,Yes
TKT000298,CUST_063,Central,Email,Other,Low,AGENT_13,2026-01-14,2026-01-20,47.9,145.9,,Reopened,Yes
TKT000781,CUST_083,North,Portal,Account Access,High,AGENT_06,2026-03-20,2026-03-21,6.4,28.7,4,Resolved,Yes
TKT001183,CUST_108,South,Email,Account Access,Medium,AGENT_07,2026-02-07,2026-02-23,10.8,395.9,3,Resolved,Yes
TKT001624,CUST_002,South,Chat,Damaged Goods,Critical,AGENT_10,2026-06-17,,1.5,,,Open,No
TKT003594,CUST_041,Central,Email,Billing,High,AGENT_05,2026-01-07,2026-01-08,5.5,26.1,5,Closed,Yes
TKT000707,CUST_144,South,Email,Other,Medium,AGENT_04,2026-04-10,2026-04-13,20.4,77.2,,Reopened,Yes
TKT002638,CUST_083,North,Portal,Delivery Delay,Medium,AGENT_15,2026-06-28,,10.2,,,Open,No
TKT000532,CUST_075,East,Chat,Account Access,High,AGENT_06,2026-04-22,2026-04-22,6.5,10.6,3,Resolved,No
TKT000212,CUST_075,East,Email,Delivery Delay,Critical,AGENT_10,2026-06-14,2026-06-14,0.9,5.7,,Reopened,Yes
TKT000086,CUST_132,North,Email,Billing,Medium,AGENT_07,2026-06-01,2026-06-20,6.6,467.9,4,Resolved,Yes
TKT002492,CUST_025,North,Portal,Damaged Goods,Medium,AGENT_14,2026-06-29,2026-06-29,3.3,7.6,5,Resolved,No
TKT004079,CUST_142,Central,Email,Account Access,Medium,AGENT_07,2026-01-01,2026-01-26,3.9,602.6,3,Resolved,Yes
TKT003017,CUST_083,Central,Chat,Delivery Delay,Medium,AGENT_14,2026-04-24,2026-04-25,11.9,45.3,5,Resolved,Yes
TKT002393,CUST_010,West,Phone,Damaged Goods,Medium,AGENT_03,2026-03-16,2026-03-19,19.2,,5,Resolved,Yes
TKT002390,CUST_002,East,Email,Delivery Delay,High,AGENT_05,2026-02-08,,6.8,,,Open,No
TKT001022,CUST_100,West,Email,Billing,Medium,AGENT_12,2026-01-19,2026-01-20,20.8,28.9,2,Resolved,No
TKT002649,CUST_104,North,Phone,Delivery Delay,Medium,AGENT_03,2026-04-19,2026-04-21,18.4,,5,Closed,Yes
TKT003107,CUST_058,North,Chat,Damaged Goods,Critical,AGENT_07,2026-02-26,2026-02-28,1.2,49.1,4,Closed,Yes
TKT004087,CUST_076,Central,Chat,Billing,Critical,AGENT_11,2026-01-22,2026-01-22,1.0,-14.6,5,Resolved,No
TKT003498,CUST_086,North,Email,Billing,High,AGENT_07,2026-04-05,2026-04-10,4.8,142.9,5,Resolved,Yes
TKT002797,CUST_005,West,Portal,Billing,Medium,AGENT_01,2026-02-10,2026-02-12,1.9,49.1,5,Closed,Yes
TKT001910,CUST_108,West,Email,Billing,Low,AGENT_06,2026-05-30,2026-06-04,13.1,129.8,1,Resolved,Yes
TKT001197,CUST_060,North,Chat,Delivery Delay,Low,AGENT_01,2026-05-27,2026-05-29,31.2,52.0,4,Closed,No
TKT002958,CUST_061,West,Phone,Billing,Medium,AGENT_13,2026-05-15,2026-05-16,19.9,,,Reopened,Yes
TKT004371,CUST_134,West,Phone,Damaged Goods,Medium,AGENT_12,2026-06-28,2026-07-01,9.5,,1,Resolved,Yes
TKT003235,CUST_047,West,Phone,Billing,Low,AGENT_10,2026-02-03,2026-02-05,47.1,66.5,1,Resolved,No
TKT001309,CUST_081,East,Chat,Delivery Delay,Medium,AGENT_15,2026-01-21,2026-01-23,10.3,57.1,4,Resolved,Yes
TKT000929,CUST_036,East,Email,Delivery Delay,Low,AGENT_11,2026-01-09,2026-01-12,40.9,-15.1,4,Resolved,Yes
TKT000197,CUST_011,North,Email,Damaged Goods,Low,AGENT_12,2026-03-22,,14.2,,,Open,No
TKT003778,CUST_019,South,Email,Delivery Delay,High,AGENT_11,2026-01-07,,6.0,11.8,,Reopened,No
TKT000320,CUST_034,Central,Phone,Billing,High,AGENT_12,2026-06-28,2026-06-28,0.7,,5,Resolved,Yes
TKT000056,CUST_081,North,Chat,Account Access,Medium,AGENT_12,2026-04-05,,13.0,18.6,3,Resolved,No
TKT000531,CUST_014,West,Phone,Billing,Low,AGENT_04,2026-02-10,2026-02-11,10.1,,5,Resolved,No
TKT000821,CUST_041,North,Portal,Billing,Low,AGENT_05,2026-02-26,,45.7,153.3,3,Resolved,Yes
TKT003908,CUST_011,West,Phone,Delivery Delay,Low,AGENT_15,2026-03-22,2026-03-24,30.2,,4,Resolved,No
TKT004452,CUST_139,South,Chat,Delivery Delay,High,AGENT_06,2026-05-14,2026-05-15,1.8,25.4,3,Resolved,Yes
TKT003595,CUST_113,North,Chat,Damaged Goods,Medium,AGENT_11,2026-04-05,2026-04-07,0.6,53.0,5,Resolved,Yes
TKT001363,CUST_109,West,Email,Other,Low,AGENT_07,2026-04-10,,4.9,110.4,5,Closed,Yes
TKT001894,CUST_008,North,Email,Delivery Delay,Medium,AGENT_11,2026-06-09,2026-06-11,0.7,56.2,4,Resolved,Yes
TKT003463,CUST_065,East,Email,Account Access,Low,AGENT_15,2026-02-03,,11.5,,,Open,No
TKT004418,CUST_039,South,Portal,Account Access,Low,AGENT_02,2026-02-13,2026-02-14,32.9,43.6,5,Resolved,No
TKT004514,CUST_082,South,Email,Damaged Goods,High,AGENT_06,,2026-06-16,6.6,11.8,4,Closed,No
TKT003467,CUST_028,East,Chat,Account Access,Low,AGENT_04,2026-05-06,2026-05-08,11.4,61.9,5,Resolved,No
TKT004116,CUST_040,North,Portal,Delivery Delay,Medium,AGENT_04,2026-06-09,2026-06-11,19.2,52.7,4,Resolved,Yes
TKT003613,CUST_144,North,Email,Billing,Low,AGENT_15,,2026-07-03,13.2,86.0,2,Resolved,Yes
TKT003563,CUST_001,South,Email,Billing,High,AGENT_14,2026-02-28,2026-02-28,7.0,17.8,4,Closed,Yes
TKT004612,CUST_086,Central,Chat,Billing,Critical,AGENT_13,2026-01-09,2026-01-09,1.7,5.8,5,Resolved,Yes
TKT001996,CUST_106,Central,Chat,Damaged Goods,Medium,AGENT_15,2026-02-26,2026-03-01,17.2,79.7,,Reopened,Yes
TKT002918,CUST_014,East,Chat,Delivery Delay,High,AGENT_14,2026-01-05,2026-01-05,2.7,4.8,3,Closed,No
TKT002788,CUST_022,East,Phone,Billing,Medium,AGENT_01,2026-01-17,2026-01-18,8.8,28.6,5,Closed,No
TKT003346,CUST_149,Central,Phone,Delivery Delay,Low,AGENT_13,2026-06-16,2026-06-18,22.5,49.6,2,Resolved,No
TKT000768,CUST_126,South,Email,Delivery Delay,Low,AGENT_05,2026-06-02,2026-06-06,31.0,110.0,4,Resolved,Yes
TKT001257,CUST_027,North,Phone,Other,Low,AGENT_09,2026-05-07,2026-05-10,8.9,,4,Resolved,Yes
TKT003946,CUST_084,East,Email,Damaged Goods,Medium,AGENT_11,2026-04-10,,20.6,,,Open,No
TKT000719,CUST_072,Central,Portal,Other,Low,AGENT_03,2026-06-12,,38.1,45.3,5,Resolved,No
TKT004090,CUST_057,North,Email,Delivery Delay,Low,AGENT_03,2026-01-23,2026-01-24,19.1,47.8,,Reopened,No
TKT004892,CUST_095,North,Phone,Other,Low,AGENT_04,2026-03-30,2026-04-01,10.9,54.4,5,Closed,No
TKT004704,CUST_060,North,Email,Other,High,AGENT_13,2026-03-29,2026-03-29,4.1,20.1,5,Closed,Yes
TKT004025,CUST_032,Central,Portal,Billing,Low,AGENT_05,2026-01-21,2026-01-23,9.5,50.6,1,Resolved,No
TKT002506,CUST_050,North,Chat,Delivery Delay,Medium,AGENT_14,2026-04-22,,14.7,78.4,4,Resolved,Yes
TKT003707,CUST_002,East,Portal,Delivery Delay,High,AGENT_14,2026-02-24,2026-02-24,6.9,15.5,1,Resolved,Yes
TKT003283,CUST_134,Central,Portal,Account Access,High,AGENT_06,2026-06-11,2026-06-11,0.5,20.9,5,Resolved,Yes
TKT000583,CUST_042,East,Email,Damaged Goods,Medium,AGENT_09,2026-01-21,2026-01-22,14.6,29.0,5,Resolved,No
TKT000040,CUST_148,North,Phone,Other,Medium,AGENT_14,2026-04-13,2026-04-14,7.6,,5,Resolved,No
TKT001236,CUST_065,South,Chat,Account Access,Low,AGENT_01,2026-04-04,,47.9,,,Open,No
TKT004613,CUST_072,Central,Portal,Billing,Critical,AGENT_05,2026-01-03,2026-01-03,1.9,5.3,5,Resolved,Yes
TKT004334,CUST_015,North,Portal,Damaged Goods,Low,AGENT_02,2026-05-13,2026-05-18,7.6,133.4,,Reopened,Yes
TKT003055,CUST_093,South,Portal,Billing,Low,AGENT_08,2026-05-16,2026-05-18,7.0,54.0,5,Resolved,No
TKT002755,CUST_032,North,Chat,Damaged Goods,Low,AGENT_11,2026-01-01,2026-01-06,23.4,133.7,1,Resolved,Yes
TKT003692,CUST_061,West,Email,Other,High,AGENT_11,2026-05-31,,7.5,27.7,1,Resolved,Yes
TKT000328,CUST_124,West,Chat,Billing,Medium,AGENT_07,2026-06-04,2026-07-07,17.9,805.3,4,Closed,Yes
TKT000129,CUST_074,West,Chat,Other,Low,AGENT_13,2026-05-15,2026-05-20,44.8,121.7,3,Closed,Yes
TKT003414,CUST_043,South,Portal,Delivery Delay,Low,AGENT_14,2026-06-13,2026-06-16,11.3,83.1,,Reopened,Yes
